latitude,longitude,heading,velocity,pwml_chk,pwmr_chk,time_difference
37.63323075,127.07768168,81.3,0.8,1574,1525,0.2
37.63323075,127.07768168,81.3,0.8,1574,1525,0.0
37.63323091,127.07768264,81.7,0.8,1574,1525,0.2
37.63323101,127.07768348,82.4,0.8,1574,1525,0.2
37.63323123,127.07768537,83.2,0.8,1574,1525,0.4
37.63323137,127.07768629,83.8,0.8,1574,1525,0.2
37.6332315,127.07768725,84.1,0.8,1567,1532,0.2
37.63323159,127.07768818,84.5,0.8,1567,1532,0.2
37.63323171,127.07768913,84.9,0.8,1567,1532,0.2
37.63323182,127.07769007,85.4,0.8,1566,1533,0.2
37.63323182,127.07769007,85.4,0.8,1566,1533,0.0
37.63323192,127.07769103,85.6,0.8,1566,1533,0.2
37.63323204,127.07769303,86.3,0.8,1566,1533,0.4
37.6332321,127.07769403,86.4,0.9,1565,1534,0.2
37.63323219,127.07769506,86.9,0.9,1565,1534,0.2
37.63323227,127.0776961,87.2,0.9,1565,1534,0.2
37.63323234,127.07769707,87.7,0.9,1564,1535,0.2
37.63323238,127.07769807,87.9,0.9,1564,1535,0.2
37.63323246,127.07769911,88.3,0.9,1564,1535,0.2
37.63323246,127.07769911,88.3,0.9,1564,1535,0.0
37.63323261,127.07770118,88.9,0.9,1563,1536,0.4
37.63323263,127.07770222,89.2,0.9,1563,1536,0.2
37.63323267,127.07770323,89.4,0.9,1563,1536,0.2
37.63323266,127.07770425,89.5,0.9,1563,1536,0.2
37.63323272,127.07770532,89.9,0.9,1563,1536,0.2
37.63323274,127.0777064,90.2,0.9,1563,1536,0.2
37.63323274,127.07770744,90.3,0.9,1563,1536,0.2
37.6332328,127.07770852,90.7,0.9,1563,1536,0.2
37.6332328,127.07770852,90.7,0.9,1563,1536,0.0
37.63323289,127.07771061,91.3,0.9,1563,1536,0.4
37.63323293,127.0777117,91.7,0.9,1562,1537,0.2
37.63323297,127.07771271,92.0,0.9,1562,1537,0.2
37.63323298,127.07771382,92.3,1.0,1561,1538,0.2
37.63323299,127.0777149,92.5,0.9,1561,1538,0.2
37.63323301,127.07771596,92.9,0.9,1561,1538,0.2
37.63323303,127.07771705,93.2,1.0,1561,1538,0.2
37.63323303,127.07771917,93.7,0.9,1561,1538,0.4
37.63323303,127.07771917,93.7,0.9,1561,1538,0.0
37.63323297,127.07772024,94.0,0.9,1561,1538,0.2
37.63323295,127.07772132,94.2,0.9,1561,1538,0.2
37.63323295,127.07772242,94.6,1.0,1561,1538,0.2
37.63323288,127.07772352,94.5,1.0,1561,1538,0.2
37.63323289,127.07772464,95.0,0.9,1560,1539,0.2
37.63323284,127.07772574,95.1,0.9,1560,1539,0.2
37.63323281,127.07772682,95.3,1.0,1560,1539,0.2
37.63323282,127.07772797,95.6,1.0,1560,1539,0.2
37.63323269,127.07773014,96.2,0.9,1560,1539,0.4
37.63323262,127.07773123,96.4,0.9,1560,1539,0.2
37.63323256,127.07773237,96.6,1.0,1560,1539,0.2
37.63323248,127.07773347,96.9,0.9,1560,1539,0.2
37.63323248,127.07773347,96.9,0.9,1560,1539,0.0
37.63323242,127.07773462,97.2,1.0,1560,1539,0.2
37.63323236,127.07773572,97.5,0.9,1560,1539,0.2
37.6332323,127.07773687,97.9,1.0,1560,1539,0.2
37.63323222,127.077738,98.3,0.9,1560,1539,0.2
37.63322381,127.07766444,57.9,0.1,1500,1500,88.2
37.63322381,127.07766444,57.9,0.1,1568,1568,0.0
37.63322376,127.07766428,58.1,0.1,1500,1500,0.2
37.6332237,127.07766417,58.2,0.1,1500,1500,0.2
37.63322369,127.07766412,58.4,0.0,1500,1500,0.2
37.63322366,127.07766399,58.7,0.1,1500,1500,0.4
37.63322366,127.07766399,58.7,0.1,1500,1500,0.0
37.63322363,127.07766394,58.7,0.1,1500,1500,0.2
37.63322359,127.07766385,58.8,0.1,1500,1500,0.2
37.63322357,127.0776638,59.0,0.0,1500,1500,0.2
37.63322352,127.07766366,59.2,0.1,1500,1500,0.4
37.63322349,127.0776636,59.4,0.1,1590,1509,0.2
37.63322345,127.07766354,59.5,0.1,1590,1509,0.2
37.63322345,127.07766354,59.5,0.1,1590,1509,0.0
37.63322349,127.0776635,60.0,0.1,1590,1509,0.2
37.63322354,127.07766353,60.7,0.1,1590,1509,0.2
37.63322381,127.0776637,62.9,0.2,1590,1509,0.4
37.63322397,127.07766383,64.2,0.2,1589,1510,0.2
37.63322416,127.07766402,65.5,0.3,1589,1510,0.2
37.63322435,127.07766427,66.9,0.3,1589,1510,0.2
37.63322456,127.07766462,68.5,0.4,1589,1510,0.2
37.63322479,127.07766504,69.9,0.4,1589,1510,0.2
37.63322496,127.07766545,71.3,0.3,1589,1510,0.2
37.63322496,127.07766545,71.3,0.3,1589,1510,0.0
37.63322512,127.0776659,72.7,0.5,1589,1510,0.2
37.63322533,127.07766644,74.1,0.5,1589,1510,0.2
37.63322551,127.07766698,75.3,0.5,1577,1522,0.2
37.63322572,127.07766752,77.1,0.5,1575,1524,0.2
37.63322609,127.07766874,79.8,0.6,1574,1525,0.4
37.63322626,127.07766936,81.0,0.6,1572,1527,0.2
37.63322639,127.07767009,82.1,0.8,1569,1530,0.2
37.6332265,127.07767082,82.9,0.6,1568,1531,0.2
37.63322661,127.07767148,83.8,0.6,1568,1531,0.2
37.63322671,127.07767231,84.6,0.8,1566,1533,0.2
37.63322679,127.07767306,85.1,0.7,1566,1533,0.2
37.63322687,127.0776739,85.9,0.7,1565,1534,0.2
37.63322691,127.07767472,86.3,0.7,1564,1535,0.2
37.6332269,127.0776755,86.6,0.7,1562,1537,0.2
37.6332269,127.0776755,86.6,0.7,1562,1537,0.0
37.63322694,127.07767722,87.4,0.8,1562,1537,0.4
37.63322694,127.07767803,87.7,0.6,1562,1537,0.2
37.63322692,127.07767893,87.7,0.8,1562,1537,0.2
37.63322692,127.07767976,87.9,0.7,1562,1537,0.2
37.63322692,127.07768063,88.1,0.7,1562,1537,0.2
37.63322692,127.07768063,88.1,0.7,1562,1537,0.0
37.6332269,127.07768241,88.6,0.8,1562,1537,0.4
37.63322694,127.07768336,88.8,0.8,1560,1539,0.2
37.63322691,127.07768424,89.2,0.8,1559,1540,0.2
37.63322694,127.07768518,89.3,0.8,1559,1540,0.2
37.63322695,127.07768611,89.6,0.8,1559,1540,0.2
37.63322691,127.07768704,89.7,0.8,1559,1540,0.2
37.63322691,127.07768797,89.9,0.8,1558,1541,0.2
37.63322694,127.07768989,90.6,0.8,1558,1541,0.4
37.63322694,127.07768989,90.6,0.8,1558,1541,0.0
37.63322692,127.07769084,90.8,0.8,1557,1542,0.2
37.63322693,127.07769187,91.1,0.9,1557,1542,0.2
37.63322687,127.07769275,91.4,0.8,1557,1542,0.2
37.63322688,127.07769373,91.8,0.8,1557,1542,0.2
37.63322684,127.0776947,92.0,0.9,1557,1542,0.2
37.63322682,127.07769571,92.3,0.9,1557,1542,0.2
37.63322681,127.07769756,93.0,0.8,1556,1543,0.4
37.63322681,127.07769756,93.0,0.8,1556,1543,0.0
37.63322673,127.07769859,93.1,0.9,1556,1543,0.2
37.63322669,127.07769955,93.4,0.8,1555,1544,0.2
37.63322664,127.0777005,93.8,0.9,1555,1544,0.2
37.63322657,127.07770149,94.1,0.9,1555,1544,0.2
37.63322654,127.07770248,94.6,0.9,1555,1544,0.2
37.63322648,127.07770347,95.0,0.9,1555,1544,0.2
37.63322633,127.0777055,96.0,0.9,1555,1544,0.4
37.63322628,127.0777065,96.5,0.8,1555,1544,0.2
37.63322628,127.0777065,96.5,0.8,1555,1544,0.0
37.63322616,127.07770747,96.8,0.9,1553,1546,0.2
37.6332261,127.07770837,97.4,0.8,1553,1546,0.2
37.63322598,127.07770939,97.7,0.9,1553,1546,0.2
37.63322591,127.07771034,98.2,0.8,1552,1547,0.2
37.63322566,127.07771233,98.8,0.8,1552,1547,0.4
37.63322555,127.07771331,99.2,0.9,1552,1547,0.2
37.63322541,127.07771427,99.6,0.8,1552,1547,0.2
37.63322527,127.07771527,99.9,0.9,1552,1547,0.2
37.63322513,127.07771621,100.3,0.8,1551,1548,0.2
37.63322499,127.07771722,100.6,0.9,1551,1548,0.2
37.63322483,127.07771814,101.0,0.8,1551,1548,0.2
37.63322483,127.07771814,101.0,0.8,1551,1548,0.0
37.63322468,127.07771913,101.4,0.9,1550,1549,0.2
37.63322435,127.07772105,102.1,0.9,1550,1549,0.4
37.63322419,127.07772204,102.4,0.9,1550,1549,0.2
37.63322399,127.07772298,102.6,0.8,1550,1549,0.2
37.63322383,127.07772398,103.1,0.9,1550,1549,0.2
37.63322363,127.07772496,103.4,0.9,1550,1549,0.2
37.63322363,127.07772496,103.4,0.9,1550,1549,0.0
37.63322348,127.07772596,103.6,0.9,1550,1549,0.2
37.63322325,127.07772693,103.8,0.9,1550,1549,0.2
37.63322309,127.07772788,104.1,0.8,1550,1549,0.2
37.63322268,127.07772983,104.8,0.9,1550,1549,0.4
37.63321762,127.07767016,63.6,0.1,1500,1500,86.6
37.6332175,127.07767009,64.2,0.1,1500,1500,0.4
37.63321744,127.07767004,64.6,0.1,1500,1500,0.2
37.63321737,127.07767,65.0,0.1,1500,1500,0.2
37.63321732,127.07766994,65.4,0.1,1500,1500,0.2
37.63321725,127.07766991,65.7,0.1,1586,1513,0.2
37.63321721,127.07766987,66.2,0.1,1585,1514,0.2
37.63321721,127.07766987,66.2,0.1,1585,1514,0.0
37.6332172,127.07766985,66.9,0.0,1584,1515,0.2
37.63321721,127.07766989,67.7,0.1,1584,1515,0.2
37.63321734,127.07767018,69.8,0.2,1583,1516,0.4
37.63321744,127.07767037,71.0,0.2,1582,1517,0.2
37.63321758,127.07767059,72.4,0.2,1582,1517,0.2
37.63321776,127.07767087,73.9,0.3,1579,1520,0.2
37.63321792,127.07767122,75.3,0.4,1578,1521,0.2
37.63321805,127.0776716,76.6,0.4,1576,1523,0.2
37.63321819,127.07767203,77.9,0.4,1574,1525,0.2
37.63321819,127.07767203,77.9,0.4,1572,1527,0.0
37.63321845,127.07767304,80.4,0.5,1572,1527,0.4
37.63321859,127.0776736,81.6,0.5,1572,1527,0.2
37.63321869,127.07767417,82.6,0.5,1572,1527,0.2
37.63321878,127.07767476,83.5,0.5,1572,1527,0.2
37.63321886,127.07767538,84.4,0.6,1572,1527,0.2
37.63321894,127.07767605,85.3,0.6,1572,1527,0.2
37.63321901,127.07767672,86.3,0.6,1560,1539,0.2
37.63321902,127.07767741,86.9,0.6,1559,1540,0.2
37.63321902,127.07767822,87.2,0.7,1558,1541,0.2
37.63321899,127.07767888,87.8,0.6,1557,1542,0.2
37.63321897,127.07767966,88.1,0.7,1557,1542,0.2
37.63321897,127.07767966,88.1,0.7,1556,1543,0.0
37.63321891,127.07768123,88.7,0.7,1556,1543,0.4
37.63321895,127.07768201,89.3,0.6,1555,1544,0.2
37.6332189,127.07768284,89.6,0.7,1555,1544,0.2
37.63321885,127.07768361,89.9,0.7,1555,1544,0.2
37.63321879,127.0776844,90.3,0.7,1554,1545,0.2
37.63321873,127.07768526,90.5,0.7,1553,1546,0.2
37.63321871,127.07768603,91.0,0.7,1552,1547,0.2
37.63321863,127.07768685,91.2,0.7,1552,1547,0.2
37.63321851,127.07768849,91.7,0.6,1552,1547,0.4
37.63321851,127.07768849,91.7,0.6,1552,1547,0.0
37.63321845,127.0776893,92.0,0.8,1552,1547,0.2
37.63321839,127.07769014,92.4,0.7,1552,1547,0.2
37.63321836,127.07769093,93.1,0.7,1552,1547,0.2
37.63321824,127.07769177,93.2,0.7,1552,1547,0.2
37.63321819,127.0776926,93.8,0.7,1549,1550,0.2
37.6332181,127.0776934,93.9,0.7,1549,1550,0.2
37.63321802,127.07769422,94.2,0.7,1549,1550,0.2
37.63321802,127.07769422,94.2,0.7,1548,1551,0.0
37.63321786,127.07769595,94.9,0.8,1548,1551,0.4
37.63321773,127.07769673,94.8,0.7,1548,1551,0.2
37.63321768,127.07769762,95.2,0.8,1548,1551,0.2
37.6332176,127.07769846,95.3,0.8,1547,1552,0.2
37.63321752,127.07769932,95.7,0.8,1547,1552,0.2
37.63321745,127.0777002,96.1,0.8,1547,1552,0.2
37.63321734,127.07770106,96.3,0.8,1546,1553,0.2
37.63321716,127.07770277,97.1,0.7,1546,1553,0.4
37.63321716,127.07770277,97.1,0.7,1546,1553,0.0
37.6332171,127.07770367,97.7,0.8,1546,1553,0.2
37.63321688,127.07770532,98.4,0.7,1545,1554,0.4
37.63321677,127.07770616,98.8,0.8,1545,1554,0.2
37.63321662,127.07770704,99.0,0.8,1545,1554,0.2
37.63321638,127.07770875,99.7,0.8,1545,1554,0.4
37.63321624,127.07770962,99.9,0.8,1545,1554,0.2
37.63321624,127.07770962,99.9,0.8,1543,1556,0.0
37.63321608,127.07771048,100.0,0.7,1543,1556,0.2
37.63321592,127.07771136,100.2,0.8,1543,1556,0.2
37.63321579,127.07771224,100.3,0.7,1543,1556,40.2
37.63321562,127.07771314,100.3,0.8,1542,1557,0.2
37.63321546,127.07771404,100.5,0.8,1542,1557,0.2
37.63321512,127.07771586,100.7,0.9,1542,1557,0.4
37.63321512,127.07771586,100.7,0.9,1542,1557,0.0
37.63321493,127.07771674,100.6,0.7,1542,1557,0.2
37.63321477,127.07771769,100.7,0.9,1542,1557,0.2
37.63321457,127.07771863,100.7,0.8,1542,1557,0.0
37.63321457,127.07771863,100.5,0.8,1542,1557,0.2
37.63321439,127.07771956,100.6,0.8,1542,1557,0.2
37.633214,127.07772147,100.3,0.8,1542,1557,0.4
37.63321386,127.07772246,100.4,0.9,1542,1557,0.2
37.63321365,127.07772337,100.3,0.8,1542,1557,0.2
37.63321353,127.0777243,100.4,0.9,1542,1557,0.2
37.6332132,127.07772621,100.5,0.9,1542,1557,0.4
37.63321303,127.07772717,100.5,0.8,1542,1557,0.2
37.63321289,127.07772812,100.6,0.8,1542,1557,0.2
37.63321914,127.07767266,58.6,0.0,1500,1500,313.0
37.63321913,127.07767265,58.7,0.0,1500,1500,0.2
37.63321913,127.07767265,58.8,0.0,1500,1500,0.2
37.63321913,127.07767265,58.8,0.0,1500,1500,0.0
37.63321913,127.07767262,58.9,0.0,1500,1500,0.2
37.63321911,127.07767261,59.1,0.0,1500,1500,0.4
37.6332191,127.0776726,59.2,0.0,1500,1500,0.2
37.6332191,127.07767259,59.4,0.0,1500,1500,0.2
37.63321909,127.07767258,59.5,0.0,1500,1500,0.2
37.63321909,127.07767259,59.7,0.0,1500,1500,0.2
37.63321909,127.07767258,59.9,0.0,1500,1500,0.2
37.63321909,127.07767259,60.1,0.0,1500,1500,0.2
37.63321908,127.07767258,60.3,0.0,1500,1500,0.2
37.63321908,127.07767257,60.5,0.0,1500,1500,0.2
37.63321907,127.07767258,60.6,0.0,1500,1500,0.2
37.63321907,127.07767258,60.6,0.0,1650,1450,0.0
37.63321905,127.07767256,61.0,0.0,1650,1450,0.4
37.63321905,127.07767257,61.4,0.0,1650,1450,0.2
37.63321914,127.07767267,62.4,0.2,1650,1450,0.2
37.63321934,127.07767289,63.9,0.3,1650,1450,0.2
37.63321961,127.07767326,65.9,0.5,1649,1450,0.2
37.63321994,127.07767372,68.4,0.6,1644,1455,0.2
37.63322029,127.07767429,70.6,0.6,1644,1455,0.2
37.63322066,127.07767497,73.2,0.8,1637,1462,0.2
37.63322066,127.07767497,73.2,0.8,1630,1469,0.0
37.63322131,127.07767664,78.1,0.9,1623,1476,0.4
37.63322161,127.07767762,80.5,1.0,1623,1476,0.2
37.63322177,127.07767867,82.2,1.0,1608,1491,0.2
37.63322201,127.07767979,84.0,1.1,1601,1498,0.2
37.63322216,127.07768095,85.3,0.9,1596,1503,0.2
37.63322231,127.0776822,86.8,1.1,1591,1508,0.2
37.63322242,127.07768341,88.2,1.0,1587,1512,0.2
37.63322248,127.07768456,89.3,1.0,1587,1512,0.2
37.63322252,127.0776858,90.3,1.1,1583,1516,0.2
37.6332226,127.07768707,91.1,1.1,1579,1520,0.2
37.63322253,127.0776895,92.7,1.0,1579,1520,0.4
37.63322249,127.07769071,93.3,1.1,1579,1520,0.2
37.63322245,127.07769197,94.0,1.1,1579,1520,0.2
37.63322232,127.07769319,94.5,1.1,1579,1520,0.2
37.63322232,127.07769319,94.5,1.1,1579,1520,0.0
37.63322226,127.0776944,95.0,1.0,1579,1520,0.2
37.6332222,127.07769566,95.7,1.1,1561,1538,0.2
37.63322211,127.07769684,96.2,1.0,1561,1538,0.2
37.633222,127.07769804,96.7,1.1,1560,1539,0.2
37.63322188,127.07769923,97.2,1.1,1558,1541,0.2
37.63322175,127.07770038,97.4,1.0,1557,1542,0.2
37.63322151,127.07770273,98.0,1.0,1555,1544,0.4
37.63322141,127.07770387,98.4,1.0,1554,1545,0.2
37.63322124,127.07770502,98.5,1.0,1554,1545,0.2
37.63322112,127.07770617,98.8,1.0,1552,1547,0.2
37.63322096,127.07770727,99.0,1.0,1551,1548,0.2
37.6332208,127.0777084,99.1,1.0,1551,1548,0.2
37.63322068,127.07770956,99.4,1.0,1551,1548,0.2
37.63322068,127.07770956,99.4,1.0,1550,1549,0.0
37.6332205,127.07771065,99.3,0.9,1550,1549,0.2
37.63322035,127.07771175,99.4,1.0,1550,1549,0.2
37.6332202,127.07771283,99.4,0.9,1550,1549,0.2
37.63322005,127.07771393,99.7,1.0,1550,1549,0.2
37.63321987,127.077715,99.6,0.9,1550,1549,0.2
37.63321974,127.07771612,99.7,1.0,1550,1549,0.2
37.63321944,127.07771828,99.8,0.9,1549,1550,0.4
37.63321927,127.07771942,99.9,1.0,1549,1550,0.2
37.63321916,127.07772049,99.9,0.9,1549,1550,0.2
37.63321898,127.0777216,100.0,1.0,1549,1550,0.2
37.63321884,127.07772266,99.9,0.9,1549,1550,0.2
37.63321868,127.07772377,99.9,1.0,1549,1550,0.2
37.63321868,127.07772377,99.9,1.0,1549,1550,0.0
37.63321851,127.07772485,100.0,0.9,1549,1550,0.2
37.63321836,127.07772592,99.9,0.9,1549,1550,0.2
37.63321821,127.077727,100.0,0.9,1549,1550,0.2
37.63321805,127.07772806,100.0,1.0,1549,1550,0.2
37.63321775,127.07773017,99.8,0.9,1549,1550,0.4
37.63321761,127.07773127,99.9,1.0,1549,1550,0.2
37.63321742,127.0777323,99.6,0.9,1549,1550,0.2
37.63321731,127.0777334,99.7,1.0,1550,1549,0.2
37.63321716,127.07773446,99.6,0.9,1550,1549,0.2
37.63321699,127.07773555,99.4,0.9,1550,1549,0.2
37.63321686,127.0777366,99.5,0.9,1550,1549,0.2
37.63321686,127.0777366,99.5,0.9,1550,1549,0.0
37.63321672,127.0777377,99.4,1.0,1550,1549,0.2
37.63321642,127.07773978,99.5,0.9,1550,1549,0.4
37.6332163,127.07774084,99.6,0.9,1551,1548,0.2
37.63321612,127.07774196,99.4,1.0,1551,1548,0.2
37.63321597,127.077743,99.4,0.9,1551,1548,0.2
37.63321583,127.07774406,99.5,0.9,1551,1548,0.2
37.63321569,127.07774511,99.6,0.9,1551,1548,0.2
37.63321554,127.07774615,99.6,0.9,1551,1548,0.2
37.63321539,127.07774723,99.7,1.0,1551,1548,0.2
37.63322227,127.07766427,38.5,0.1,1500,1500,169.8
37.63322217,127.07766419,38.7,0.1,1500,1500,0.2
37.63322207,127.07766413,38.9,0.1,1500,1500,0.2
37.63322198,127.07766406,39.1,0.1,1500,1500,0.2
37.6332219,127.07766401,39.3,0.1,1500,1500,0.2
37.63322181,127.07766394,39.6,0.1,1500,1500,0.2
37.63322173,127.07766389,39.9,0.1,1500,1500,0.2
37.63322166,127.07766386,40.1,0.1,1500,1500,0.2
37.63322159,127.07766378,40.3,0.1,1500,1500,0.2
37.63322151,127.0776637,40.5,0.1,1500,1500,0.2
37.63322151,127.0776637,40.5,0.1,1500,1500,0.0
37.63322136,127.07766357,41.1,0.1,1500,1500,0.4
37.63322128,127.0776635,41.2,0.1,1500,1500,0.2
37.63322121,127.07766344,41.5,0.1,1650,1450,0.2
37.63322113,127.07766336,41.7,0.1,1650,1450,0.2
37.63322106,127.07766331,41.9,0.1,1650,1450,0.2
37.63322108,127.07766326,42.7,0.1,1650,1450,0.2
37.63322124,127.07766331,44.1,0.3,1650,1450,0.2
37.63322153,127.07766344,46.0,0.4,1650,1450,0.2
37.63322153,127.07766344,46.0,0.4,1650,1450,0.0
37.6332223,127.07766383,51.0,0.6,1650,1450,0.4
37.6332228,127.07766421,53.8,0.7,1650,1450,0.2
37.63322332,127.07766471,56.5,0.7,1650,1450,0.2
37.63322393,127.0776652,59.6,0.8,1650,1450,0.2
37.63322447,127.07766589,62.2,0.8,1650,1450,0.2
37.63322499,127.07766673,64.7,1.0,1650,1450,0.2
37.63322548,127.07766768,66.8,1.0,1650,1450,0.2
37.63322596,127.07766878,69.2,1.1,1650,1450,0.2
37.63322645,127.07767002,71.1,1.2,1650,1450,0.2
37.63322687,127.07767128,73.3,1.2,1648,1451,0.2
37.63322687,127.07767128,73.3,1.2,1642,1457,0.0
37.63322766,127.07767404,77.2,1.3,1635,1464,0.4
37.63322795,127.07767545,78.7,1.3,1635,1464,0.2
37.63322821,127.07767685,80.3,1.3,1635,1464,0.2
37.63322842,127.07767835,81.7,1.4,1635,1464,0.2
37.63322863,127.07768,83.0,1.4,1635,1464,0.2
37.63322877,127.07768162,84.0,1.4,1635,1464,0.2
37.63322888,127.07768325,84.7,1.4,1635,1464,0.2
37.63322902,127.07768484,85.9,1.4,1603,1496,0.2
37.63322914,127.07768651,87.0,1.5,1601,1498,0.2
37.63322924,127.0776882,87.9,1.5,1597,1502,0.2
37.63322935,127.07769151,89.6,1.4,1594,1505,0.4
37.63322941,127.07769313,90.7,1.4,1594,1505,0.2
37.63322941,127.07769313,90.7,1.4,1592,1507,0.0
37.63322941,127.07769473,91.4,1.4,1587,1512,0.2
37.63322943,127.07769635,92.3,1.4,1584,1515,0.2
37.63322941,127.0776979,92.9,1.3,1582,1517,0.2
37.63322942,127.07769937,93.8,1.3,1580,1519,0.2
37.63322937,127.07770085,94.5,1.3,1579,1520,0.2
37.63322932,127.07770238,95.4,1.3,1576,1523,0.2
37.63322918,127.0777039,95.9,1.3,1575,1524,0.2
37.63322912,127.07770534,96.5,1.2,1575,1524,0.2
37.63322904,127.07770677,97.0,1.2,1573,1526,0.2
37.63322882,127.07770952,98.1,1.2,1571,1528,0.4
37.63322868,127.07771085,98.5,1.1,1571,1528,0.2
37.63322856,127.07771223,99.0,1.2,1571,1528,0.2
37.63322856,127.07771223,99.0,1.2,1571,1528,0.0
37.63322843,127.07771355,99.5,1.2,1571,1528,0.2
37.63322828,127.07771483,99.9,1.1,1571,1528,0.2
37.6332281,127.07771611,100.4,1.1,1564,1535,0.2
37.63322798,127.07771744,100.6,1.2,1564,1535,0.2
37.63322778,127.07771871,101.1,1.1,1563,1536,0.2
37.63322762,127.07772,101.6,1.1,1562,1537,0.2
37.63322741,127.07772123,101.7,1.1,1561,1538,0.2
37.63322723,127.0777225,102.1,1.1,1561,1538,0.2
37.63322704,127.07772371,102.5,1.0,1561,1538,0.2
37.63322665,127.0777261,103.1,1.1,1560,1539,0.4
37.63322643,127.07772727,103.4,1.0,1559,1540,0.2
37.63322643,127.07772727,103.4,1.0,1559,1540,0.0
37.63322621,127.07772843,103.7,1.0,1559,1540,0.2
37.63322601,127.07772958,104.0,1.0,1558,1541,0.2
37.63322576,127.07773074,104.1,1.0,1558,1541,0.2
37.63322555,127.07773188,104.7,1.0,1558,1541,0.2
37.63322531,127.07773303,104.7,1.0,1557,1542,0.2
37.63322506,127.07773413,105.0,1.0,1557,1542,0.2
37.6332248,127.07773523,105.2,1.0,1557,1542,0.2
37.63322455,127.07773634,105.4,1.0,1557,1542,0.2
37.63322405,127.07773853,105.8,1.0,1557,1542,0.4
37.6332238,127.07773966,106.0,1.0,1557,1542,0.2
37.63322355,127.07774072,106.2,1.0,1557,1542,0.2
37.63322355,127.07774072,106.2,1.0,1555,1544,0.0
37.63322328,127.07774178,106.3,1.0,1555,1544,0.2
37.63322304,127.07774291,106.5,1.0,1555,1544,0.2
37.63322276,127.07774395,106.7,0.9,1555,1544,0.2
37.63322248,127.07774499,106.9,1.0,1555,1544,0.2
37.63322223,127.07774605,107.2,1.0,1555,1544,0.2
37.63322169,127.07774814,107.3,1.0,1555,1544,0.2
37.63322143,127.07774917,107.8,0.9,1554,1545,0.4
37.63322116,127.0777502,108.0,0.9,1554,1545,0.2
37.6332207,127.07767364,39.3,0.2,1516,1544,29.8
37.63322096,127.07767406,37.7,0.2,1500,1500,0.4
37.63322111,127.07767426,36.9,0.2,1500,1500,0.2
37.63322128,127.07767442,36.4,0.2,1454,1436,0.2
37.63322142,127.07767457,35.7,0.2,1483,1483,0.2
37.63322157,127.07767473,35.1,0.2,1500,1500,0.2
37.63322173,127.07767487,34.6,0.2,1500,1500,0.2
37.63322188,127.07767502,34.1,0.2,1500,1500,0.2
37.63322201,127.07767516,33.5,0.2,1500,1500,0.2
37.63322201,127.07767516,33.5,0.2,1500,1500,0.0
37.63322214,127.07767528,33.1,0.2,1389,1389,0.2
37.63322239,127.07767547,32.3,0.2,1500,1500,0.4
37.63322249,127.07767551,32.0,0.1,1500,1500,0.2
37.63322258,127.07767557,31.7,0.1,1500,1500,0.2
37.63322268,127.0776756,31.3,0.1,1500,1500,0.2
37.63322279,127.07767566,31.1,0.1,1500,1500,0.2
37.63322291,127.07767569,30.9,0.1,1500,1500,0.2
37.63322301,127.07767574,30.5,0.1,1500,1500,0.2
37.6332231,127.07767576,30.3,0.1,1500,1500,0.2
37.63322321,127.0776758,30.1,0.1,1500,1500,0.2
37.63322321,127.0776758,30.1,0.1,1650,1450,0.0
37.63322338,127.07767587,29.5,0.1,1650,1450,0.4
37.63322352,127.07767589,29.6,0.2,1650,1450,0.2
37.63322379,127.07767595,30.3,0.4,1650,1450,0.2
37.63322419,127.07767611,31.5,0.5,1650,1450,0.2
37.63322468,127.0776763,33.4,0.6,1650,1450,0.2
37.63322524,127.0776764,35.6,0.6,1650,1450,0.2
37.6332259,127.07767664,37.7,0.8,1650,1450,0.2
37.6332266,127.07767702,39.9,0.9,1650,1450,0.2
37.63322733,127.07767751,42.3,0.9,1650,1450,0.2
37.63322733,127.07767751,42.3,0.9,1650,1450,0.0
37.63322885,127.07767869,46.7,1.1,1650,1450,0.4
37.63322962,127.07767942,48.8,1.2,1650,1450,0.2
37.63323036,127.07768029,50.3,1.1,1650,1450,0.2
37.6332312,127.07768121,52.5,1.2,1650,1450,0.2
37.63323198,127.07768234,54.1,1.3,1650,1450,0.2
37.63323276,127.07768349,55.6,1.3,1650,1450,0.2
37.6332335,127.07768468,57.0,1.3,1650,1450,0.2
37.63323504,127.0776873,59.6,1.5,1650,1450,0.4
37.63323504,127.0776873,59.6,1.5,1650,1450,0.0
37.63323578,127.07768869,60.9,1.5,1650,1450,0.2
37.63323652,127.07769009,62.2,1.4,1650,1450,0.2
37.63323722,127.07769155,63.9,1.5,1650,1450,40.2
37.63323799,127.07769311,65.2,1.6,1650,1450,0.2
37.63323867,127.07769465,66.6,1.5,1650,1450,0.2
37.63323934,127.07769629,68.2,1.6,1650,1450,0.2
37.63324,127.07769798,69.5,1.6,1650,1450,0.2
37.63324058,127.07769969,70.9,1.6,1650,1450,0.2
37.63324173,127.07770319,73.8,1.6,1650,1450,0.4
37.63324173,127.07770319,73.8,1.6,1650,1450,0.0
37.63324221,127.07770497,75.0,1.6,1650,1450,0.2
37.63324269,127.0777068,76.4,1.7,1650,1450,0.2
37.63324314,127.07770861,78.0,1.6,1647,1452,0.2
37.63324356,127.07771053,79.3,1.7,1645,1454,0.2
37.63324396,127.07771244,80.6,1.7,1642,1457,0.2
37.63324429,127.07771432,82.0,1.7,1639,1460,0.2
